Query ID,Winner,BM25_nDCG@10,Dense_nDCG@10,Hybrid_RRF_nDCG@10,Hybrid_Rerank_nDCG@10
test_query1598,Dense,0.9052116356304493,1.0,1.0,1.0
test_query1599,BM25,1.0,0.9305687780632227,1.0,1.0
test_query1600,BM25,0.5716145678915879,0.5252098581198152,0.4990267326507382,0.43780685607566444
test_query1601,Hybrid + Rerank,0.5384109300791362,0.6207622843987103,0.605504765619221,0.7788065869851872
test_query1602,Dense,0.8364586133797037,1.0,1.0,0.9363792118010483
test_query1603,Dense,0.866947989864271,1.0,1.0,1.0
test_query1604,BM25,1.0,1.0,1.0,1.0
test_query1605,Hybrid + Rerank,0.494639655562801,0.6332196796270029,0.5806020001118019,0.800693766409882
test_query1606,Hybrid + Rerank,0.8205228949141826,0.7917267193679839,0.7799082337019199,0.8899541168509599
test_query1607,BM25,1.0,0.9266360779006401,0.9363792118010483,0.7600791051976192
test_query1608,Hybrid + Rerank,0.3063365306564336,0.38148029915855786,0.31954962756492084,0.4422195942380129
test_query1609,Dense,0.9216017310213247,0.9363792118010483,0.933745776545611,0.933745776545611
test_query1610,BM25,1.0,1.0,1.0,1.0
test_query1611,Dense,0.7917267193679839,1.0,0.9266360779006401,0.9363792118010483
test_query1612,BM25,0.40002324830925196,0.3679212572135327,0.3843113526044082,0.3589542101716347
test_query1613,Dense,0.9216017310213247,0.9363792118010483,0.9266360779006401,0.9266360779006401
test_query1614,Dense,0.5053603444371989,1.0,0.9363792118010483,0.8899541168509599
test_query1615,Dense,0.22009176629808017,0.4422195942380129,0.30523488393970116,0.28371255449703187
test_query1616,Hybrid (RRF),0.8364586133797037,0.8899541168509599,1.0,0.8611375561264454
test_query1617,Hybrid + Rerank,0.727329844310522,0.7630946912803436,0.8603818544462509,0.8701249883466593
test_query1618,Dense,0.716485063693381,1.0,1.0,0.7799082337019199
test_query1619,BM25,1.0,1.0,1.0,1.0
test_query1620,Hybrid (RRF),0.6530488081313035,0.7218018303820491,0.8205228949141826,0.7100226348397882
test_query1621,Dense,0.0,0.22009176629808017,0.07839826897867533,0.07336392209936005
test_query1622,BM25,0.6163668470816234,0.46158906992086357,0.46158906992086357,0.5184650094568697
test_query1623,Hybrid + Rerank,0.6371130896657825,0.7065443116025598,0.7065443116025598,0.7799082337019199
test_query1624,Hybrid (RRF),0.2489083270225946,0.30523488393970116,0.4530643748551537,0.40348266660099286
test_query1625,Hybrid (RRF),0.5522654773870531,0.5113553108118986,0.6243301345792677,0.6216966993238303
test_query1626,Hybrid (RRF),0.9266360779006401,0.841492960259019,1.0,0.7133080652109929
test_query1627,Hybrid (RRF),0.7222954974312066,0.800693766409882,0.8643145546088337,0.5988751049740155
test_query1628,BM25,1.0,0.5695785062497354,0.7058075148678526,0.6627919420317119
test_query1629,Hybrid + Rerank,0.933745776545611,0.857980942822373,0.7682269253321375,1.0
test_query1630,Hybrid + Rerank,0.20248323207250624,0.2032389337527008,0.1635413866202963,0.2489083270225946
test_query1631,Dense,0.6901935063354876,1.0,0.70844095012329,0.6177639991612475
test_query1632,BM25,1.0,0.9363792118010483,1.0,1.0
test_query1633,BM25,0.8899541168509599,0.84860265890399,0.8701249883466593,0.84860265890399
test_query1634,Hybrid + Rerank,0.39170347105873193,0.38113435412202,0.38113435412202,0.4315420454124844
test_query1635,BM25,0.9363792118010483,0.84860265890399,0.866947989864271,0.9266360779006401
test_query1636,Hybrid (RRF),0.42331179510529354,0.45166722277552973,0.522032859637427,0.48331483694589444
test_query1637,Hybrid (RRF),0.7222954974312066,0.715550648768261,0.727329844310522,0.727329844310522
test_query1638,BM25,0.9216017310213247,0.6851198693323691,0.7948833326720564,0.7663491917568946
test_query1639,BM25,1.0,0.9305687780632227,0.9363792118010483,0.9305687780632227
test_query1640,BM25,1.0,1.0,0.8701249883466593,0.8899541168509599
test_query1641,Hybrid (RRF),0.5637884576902256,0.5271064966405455,0.677273373952691,0.42049964660493067
test_query1642,BM25,0.800693766409882,0.800693766409882,0.800693766409882,0.800693766409882
test_query1643,BM25,1.0,1.0,1.0,1.0
test_query1644,Hybrid + Rerank,0.6316243658611127,0.6332196796270029,0.7467045958894682,0.8701249883466593
test_query1645,BM25,0.9363792118010483,0.9363792118010483,0.9363792118010483,0.8521705090845474
test_query1646,Dense,0.866947989864271,1.0,1.0,1.0
test_query1647,BM25,1.0,0.9266360779006401,1.0,1.0
test_query1648,BM25,1.0,0.7799082337019199,0.9216017310213247,0.9216017310213247
test_query1649,Hybrid + Rerank,0.37923771560128977,0.3280622976814645,0.2992268320114626,0.3913817611255761
test_query1650,BM25,1.0,1.0,1.0,1.0
test_query1651,Hybrid + Rerank,0.7136540102475308,0.7631925784528223,0.7162874455029682,0.7799082337019199
test_query1652,BM25,1.0,0.8701249883466593,1.0,0.8482378089219645
test_query1653,BM25,1.0,1.0,1.0,0.914856882358379
test_query1654,BM25,1.0,1.0,1.0,1.0
test_query1655,Hybrid (RRF),0.8630152897016883,0.8643145546088337,0.8701249883466593,0.8701249883466593
test_query1656,BM25,1.0,0.800693766409882,0.8643145546088337,0.8701249883466593
test_query1657,Hybrid + Rerank,0.841492960259019,0.77523873680463,0.84860265890399,0.8553475075669357
test_query1658,Hybrid (RRF),0.9305687780632227,0.9363792118010483,1.0,0.933745776545611
test_query1659,Dense,0.31833954895937183,0.6235744328990731,0.4537425745411855,0.4537425745411855
test_query1660,Hybrid + Rerank,0.43231813227099475,0.5326208815196265,0.5580759111248786,0.741670249010153
test_query1661,Hybrid (RRF),0.2726701556894781,0.8482378089219645,1.0,1.0
test_query1662,Dense,0.22009176629808017,0.866947989864271,0.43828689407543014,0.8603818544462509
test_query1663,BM25,1.0,1.0,1.0,1.0
test_query1664,BM25,1.0,0.7151857987862356,0.9305687780632227,0.9305687780632227
test_query1665,Dense,0.9363792118010483,1.0,1.0,0.8701249883466593
test_query1666,BM25,0.826813366651774,0.6325414799409712,0.7702043899253147,0.4950940324881554
test_query1667,BM25,1.0,0.9363792118010483,1.0,0.8643145546088337
test_query1668,Hybrid + Rerank,0.55206785919664,0.5617131059245698,0.6987957033953602,0.7542686714597936
test_query1669,BM25,1.0,0.7967610662472993,1.0,1.0
test_query1670,Dense,0.501749354207772,0.8701249883466593,0.7125523635307982,0.684383072597662
test_query1671,BM25,1.0,0.9363792118010483,1.0,1.0
test_query1672,Dense,0.9363792118010483,1.0,1.0,0.9266360779006401
test_query1673,BM25,0.8701249883466593,0.8572048559638628,0.8643145546088337,0.6086182388744239
test_query1674,Hybrid + Rerank,0.5894280199323518,0.5836175861945262,0.5271064966405455,0.627507133061656
test_query1675,Hybrid + Rerank,0.6687607038361472,0.8512360941594274,0.7819835854675755,0.9305687780632227
test_query1676,BM25,0.21819512777734998,0.07839826897867533,0.15457433957839825,0.13961814555374907
test_query1677,Hybrid (RRF),0.914856882358379,0.7241528458281337,0.9266360779006401,0.8389574121760602
test_query1678,Hybrid (RRF),0.727329844310522,0.8603818544462509,1.0,0.8899541168509599
test_query1679,Hybrid (RRF),0.4351098955930419,0.1681522864689108,0.5100691314582919,0.4351098955930419
test_query1680,Dense,0.9266360779006401,1.0,0.9266360779006401,1.0
test_query1681,BM25,1.0,1.0,1.0,1.0
test_query1682,Hybrid + Rerank,0.7655934900767002,0.7948833326720564,0.7471589728148227,0.8236998933965709
test_query1683,BM25,1.0,0.9305687780632227,1.0,1.0
test_query1684,Hybrid (RRF),0.7663491917568946,0.7819835854675755,0.7885497208855957,0.35687885840597894
test_query1685,BM25,1.0,1.0,1.0,1.0
test_query1686,BM25,0.9216017310213247,0.77523873680463,0.9216017310213247,0.8611375561264454
test_query1687,Dense,0.5224955967919311,0.6371523797895856,0.6110191504983019,0.6207622843987103
test_query1688,Hybrid + Rerank,0.6212166613240646,0.7975167679274937,0.762416491594312,1.0
test_query1689,Hybrid + Rerank,0.750637296052051,0.6987957033953602,0.7385567757549499,0.7534494445524138
test_query1690,BM25,0.6968404678259545,0.5271064966405455,0.627507133061656,0.6207622843987103
test_query1691,Dense,0.6177639991612475,1.0,1.0,0.9363792118010483
test_query1692,BM25,0.6371523797895856,0.31691619230948354,0.35970991185182927,0.43810818083050457
test_query1693,Hybrid (RRF),0.7280855459907165,0.6505132600483449,0.7721596254947203,0.7116179486056782
test_query1694,Hybrid + Rerank,0.8454256604216017,0.6652907408280685,0.8236998933965709,0.8611375561264454
test_query1695,Dense,0.5658245193320782,0.8572048559638628,0.7778721720600673,0.7655934900767002
test_query1696,BM25,0.8415908474314976,0.5384313152574521,0.7034066032439746,0.77523873680463
test_query1697,Dense,0.9216017310213247,1.0,1.0,1.0
test_query1698,Dense,0.7280855459907165,0.9052116356304493,0.84860265890399,0.6851198693323691
test_query1699,Dense,0.7564477297898766,0.8482378089219645,0.8364586133797037,0.826813366651774
test_query1700,BM25,1.0,0.866947989864271,1.0,1.0
test_query1701,Hybrid (RRF),0.7819835854675755,0.6975961695061491,0.835780413693672,0.6906478832608419
test_query1702,Hybrid + Rerank,0.8643145546088337,0.7967610662472993,0.866947989864271,0.8701249883466593
test_query1703,BM25,0.8701249883466593,0.642186726668901,0.7967610662472993,0.6489315753318465
test_query1704,BM25,0.5372903784169164,0.44510108735750953,0.47010174003740723,0.36933625363427164
test_query1705,BM25,1.0,0.9363792118010483,1.0,0.9363792118010483
test_query1706,Hybrid + Rerank,0.841492960259019,0.7909506325094737,0.7222954974312066,1.0
test_query1707,Dense,0.0,0.22009176629808017,0.0,0.22009176629808017
test_query1708,BM25,0.37183505243062814,0.23365080824310533,0.23365080824310533,0.2489083270225946
test_query1709,BM25,1.0,1.0,1.0,1.0
test_query1710,Dense,0.7975167679274937,0.8701249883466593,0.7967610662472993,0.7529694065526482
test_query1711,BM25,0.8701249883466593,0.6274092458891772,0.8572048559638628,0.7510916729774053
test_query1712,Hybrid + Rerank,0.866947989864271,0.7381919257729245,0.8553475075669357,1.0
test_query1713,Dense,0.5884674004369673,0.8701249883466593,0.8572048559638628,0.8318477135310893
test_query1714,BM25,0.4690000933206748,0.28952298823485745,0.4537425745411855,0.17630010660342912
test_query1715,Dense,0.8611375561264454,1.0,1.0,1.0
test_query1716,Hybrid (RRF),0.5580759111248786,0.40030566811860463,0.5631102580041939,0.5455017237786198
test_query1717,Dense,0.5326208815196265,0.6371523797895856,0.6300426811446146,0.6332196796270029
test_query1718,Hybrid (RRF),0.7670273914429264,0.7909506325094737,1.0,0.8200685179888283
test_query1719,BM25,0.4288398090337664,0.0,0.2941924851321473,0.06362078819895171
test_query1720,Dense,0.7819835854675755,0.7846170207230129,0.727329844310522,0.6136525857537393
test_query1721,BM25,0.933745776545611,0.6719377023185354,0.857980942822373,0.772837825180752
test_query1722,Hybrid (RRF),0.9266360779006401,0.7183627972686238,0.9363792118010483,0.9363792118010483
test_query1723,Dense,0.2618080742270754,0.30623864348395513,0.2578753740644926,0.25469837558210445
test_query1724,BM25,0.627507133061656,0.5360735436824436,0.6110191504983019,0.34695119186869644
test_query1725,BM25,1.0,0.9363792118010483,1.0,1.0
test_query1726,Hybrid (RRF),0.7827392871477702,0.6203974344166848,1.0,0.6835381846158709
test_query1727,BM25,1.0,0.866947989864271,1.0,1.0
test_query1728,BM25,0.7065443116025598,0.3321737110889728,0.4963932973953009,0.38317041576387256
test_query1729,BM25,1.0,0.9305687780632227,1.0,0.9052116356304493
test_query1730,BM25,1.0,0.866947989864271,1.0,0.9305687780632227
test_query1731,Hybrid + Rerank,0.21501812929496175,0.25284102718517737,0.23758350840568812,0.25880978898961277
test_query1732,Hybrid + Rerank,0.3783033006761697,0.4042383682811874,0.45166722277552973,0.45841207143847534
test_query1733,Hybrid (RRF),0.8701249883466593,0.8521705090845474,0.9305687780632227,0.9266360779006401
test_query1734,Hybrid + Rerank,0.9266360779006401,0.8263333286520083,0.857980942822373,1.0
test_query1735,BM25,1.0,1.0,1.0,1.0
test_query1736,Hybrid (RRF),0.5695785062497354,0.9305687780632227,1.0,1.0
test_query1737,BM25,1.0,0.841492960259019,1.0,1.0
test_query1738,Dense,0.8603818544462509,0.9363792118010483,0.9363792118010483,0.7885497208855957
test_query1739,BM25,0.4530643748551537,0.1736666713479918,0.09478836436955078,0.1731866333482261
test_query1740,BM25,1.0,1.0,1.0,1.0
test_query1741,Hybrid + Rerank,0.6207622843987103,0.5173633627401372,0.5473983622993502,0.727329844310522
test_query1742,BM25,0.5113553108118986,0.39842793454336184,0.43042149375026456,0.4228506620510153
test_query1743,Dense,0.13886244387355454,0.5983950669742499,0.5743371894486219,0.14279514403613733
test_query1744,Hybrid (RRF),0.6083169141195838,0.5730379245414764,0.6871952210980248,0.5887498202463202
test_query1745,Hybrid + Rerank,0.5988751049740155,0.8572048559638628,0.7019727018777485,0.933745776545611
test_query1746,BM25,0.9363792118010483,0.7453016244178956,0.841492960259019,0.7542686714597936
test_query1747,Hybrid (RRF),0.793584067764911,0.7663491917568946,0.7967610662472993,0.7123736502858727
test_query1748,Dense,0.642186726668901,0.914856882358379,0.8482378089219645,0.835780413693672
test_query1749,BM25,1.0,0.693761356516045,0.9363792118010483,1.0
test_query1750,Hybrid + Rerank,0.5224955967919311,0.5384313152574521,0.6363762929310753,0.6371523797895856
test_query1751,BM25,0.7909506325094737,0.43735247915031,0.5100691314582919,0.48471198902551854
test_query1752,Dense,0.6051399156371955,1.0,1.0,1.0
test_query1753,BM25,0.8553475075669357,0.7631925784528223,0.7885497208855957,0.8165901947515999
test_query1754,BM25,0.9266360779006401,0.7421246259355073,0.8318477135310893,0.7421246259355073
test_query1755,BM25,0.6867151830982591,0.22009176629808017,0.6437684113853992,0.6840182226156365
test_query1756,BM25,1.0,1.0,1.0,1.0
test_query1757,Dense,0.13886244387355454,0.456899187845258,0.31204907722178066,0.13886244387355454
test_query1758,Dense,0.22009176629808017,1.0,0.6651928536555899,0.9363792118010483
test_query1759,Dense,0.8236998933965709,1.0,1.0,0.9305687780632227
test_query1760,Dense,0.6110191504983019,0.6274092458891772,0.6117952373568122,0.5541432109622958
test_query1761,BM25,1.0,0.914856882358379,1.0,1.0
test_query1762,Dense,0.6300426811446146,1.0,1.0,0.8701249883466593
test_query1763,Hybrid + Rerank,0.7917063341896681,0.8572048559638628,0.8701249883466593,0.9305687780632227
test_query1764,BM25,0.9216017310213247,0.67175898907361,0.7093753650484099,0.7215194105726964
test_query1765,BM25,0.9216017310213247,0.5352543167750639,0.7564477297898766,0.8701249883466593
test_query1766,Hybrid (RRF),0.8701249883466593,0.8572048559638628,0.9216017310213247,0.6203974344166848
test_query1767,Dense,0.9052116356304493,1.0,0.933745776545611,0.9363792118010483
test_query1768,BM25,1.0,0.9363792118010483,1.0,0.9305687780632227
test_query1769,BM25,1.0,0.9305687780632227,1.0,1.0
test_query1770,Hybrid (RRF),0.45166722277552973,0.4963932973953009,0.5368103404171507,0.44773452261294694
test_query1771,BM25,0.4105719800676481,0.37326895379685443,0.37326895379685443,0.3686580539482399
test_query1772,Dense,0.31280477890197517,0.3280622976814645,0.31280477890197517,0.2426178552850034
test_query1773,BM25,1.0,0.9052116356304493,1.0,1.0
test_query1774,Dense,0.6331992944486872,0.9266360779006401,0.8611375561264454,0.8482378089219645
test_query1775,Dense,0.6489315753318465,1.0,1.0,1.0
test_query1776,Hybrid (RRF),0.533376583199821,0.70844095012329,0.9266360779006401,0.7026305163854645
test_query1777,Hybrid + Rerank,0.933745776545611,0.933745776545611,0.933745776545611,0.9363792118010483
test_query1778,BM25,0.9052116356304493,0.13886244387355454,0.4818998405251556,0.7753366239771086
test_query1779,Hybrid (RRF),0.933745776545611,0.9363792118010483,1.0,1.0
test_query1780,Hybrid (RRF),0.8236998933965709,0.7827392871477702,0.8263333286520083,0.7411902110103873
test_query1781,Hybrid (RRF),0.6936634693435663,0.70844095012329,0.9363792118010483,0.7564477297898766
test_query1782,Dense,0.5384313152574521,0.8603818544462509,0.6325414799409712,0.6274092458891772
test_query1783,BM25,0.7885497208855957,0.6235744328990731,0.6835381846158709,0.715550648768261
test_query1784,Hybrid (RRF),0.5326208815196265,0.77523873680463,0.7859162856301584,0.7819835854675755
test_query1785,Hybrid + Rerank,0.4115325995630326,0.4530643748551537,0.3596910069063418,0.4826366372598628
test_query1786,BM25,0.7573821447149967,0.6870165078530993,0.6627919420317119,0.693761356516045
test_query1787,Hybrid (RRF),0.6870165078530993,0.8643145546088337,0.9363792118010483,0.7753366239771086
test_query1788,BM25,0.914856882358379,0.5672274908036508,0.6172839611614819,0.84860265890399
test_query1789,Dense,0.7759944384848244,0.914856882358379,0.9052116356304493,0.9052116356304493
test_query1790,Dense,0.6520881886359191,0.933745776545611,0.857980942822373,0.9216017310213247
test_query1791,BM25,1.0,1.0,1.0,1.0
test_query1792,BM25,0.7100226348397882,0.22009176629808017,0.5289638450374726,0.6325414799409712
test_query1793,Hybrid + Rerank,0.4220949603708207,0.933745776545611,0.8415908474314976,0.9363792118010483
test_query1794,Hybrid (RRF),0.866947989864271,0.6929852696575347,1.0,0.9216017310213247
test_query1795,Hybrid + Rerank,0.78180487222265,0.6489315753318465,0.70844095012329,0.7859162856301584
test_query1796,Hybrid (RRF),0.6987957033953602,0.8521705090845474,0.914856882358379,0.762416491594312
test_query1797,BM25,0.857980942822373,0.6835381846158709,0.6840182226156365,0.702728403557943
test_query1798,Dense,0.8482378089219645,1.0,0.9305687780632227,1.0
test_query1799,Hybrid (RRF),0.5774250016294136,0.8482378089219645,1.0,1.0
test_query1800,BM25,0.7162874455029682,0.4883491838252097,0.7065443116025598,0.6402900881481708
test_query1801,BM25,0.3725907541108227,0.09478836436955078,0.23992089480238082,0.23177307466786254
test_query1802,BM25,1.0,0.5473983622993502,0.8701249883466593,1.0
test_query1803,Dense,0.9216017310213247,1.0,1.0,1.0
test_query1804,BM25,0.7799082337019199,0.5587148206871071,0.7136540102475308,0.7799082337019199
test_query1805,Hybrid + Rerank,0.6678262889110271,0.6332196796270029,0.6719377023185354,0.7034066032439746
test_query1806,Hybrid + Rerank,0.6489315753318465,0.42257499837058643,0.494639655562801,0.7909506325094737
test_query1807,Dense,0.5637884576902256,0.5988751049740155,0.5645441593704201,0.5442213638169618
test_query1808,Dense,0.6325414799409712,0.9216017310213247,0.6987957033953602,0.6749359875559983
test_query1809,BM25,0.9266360779006401,0.8553475075669357,0.8603818544462509,0.78180487222265
test_query1810,BM25,1.0,0.9363792118010483,1.0,1.0
test_query1811,Hybrid (RRF),0.6500332220485792,0.6320787427864673,0.7799082337019199,0.7015099647232446
test_query1812,BM25,0.8701249883466593,0.5887498202463202,0.5423640154200349,0.5907272848394973
test_query1813,BM25,1.0,0.456899187845258,0.8415908474314976,0.7453016244178956
test_query1814,Dense,0.8701249883466593,1.0,0.9216017310213247,0.9305687780632227
test_query1815,BM25,0.800693766409882,0.7116179486056782,0.727329844310522,0.6969383549984332
test_query1816,Hybrid (RRF),0.8364586133797037,0.6785038377365556,0.8454256604216017,0.835780413693672
test_query1817,Hybrid (RRF),0.5637884576902256,0.7859162856301584,0.8572048559638628,0.6175852859163219
test_query1818,Dense,0.4690000933206748,0.8643145546088337,0.8415908474314976,0.7222954974312066
test_query1819,BM25,1.0,1.0,1.0,0.9266360779006401
test_query1820,BM25,0.7019727018777485,0.13886244387355454,0.3995688713838975,0.5933607200949346
test_query1821,BM25,0.5199967979955745,0.3589542101716347,0.43735247915031,0.4690000933206748
test_query1822,Dense,0.800693766409882,1.0,1.0,1.0
test_query1823,Dense,0.3476293915547282,0.7421246259355073,0.6563033086078546,0.6470538417566039
test_query1824,BM25,1.0,0.7799082337019199,0.933745776545611,0.857980942822373
test_query1825,Hybrid (RRF),0.9266360779006401,0.9305687780632227,0.9363792118010483,0.84860265890399
test_query1826,Dense,0.9266360779006401,1.0,1.0,0.8521705090845474
test_query1827,Hybrid + Rerank,0.5384313152574521,0.4412851793128928,0.4697557950008693,0.6434035614033737
test_query1828,BM25,0.7222954974312066,0.7125523635307982,0.7222954974312066,0.642186726668901
test_query1829,Hybrid (RRF),0.6489315753318465,0.6325414799409712,0.7183627972686238,0.715550648768261
test_query1830,BM25,1.0,1.0,1.0,1.0
test_query1831,Hybrid + Rerank,0.22009176629808017,0.28952298823485745,0.2863459897524692,0.38113435412202
test_query1832,BM25,1.0,1.0,1.0,1.0
test_query1833,Hybrid + Rerank,0.6578986223737446,0.6274092458891772,0.7411902110103873,0.7529694065526482
test_query1834,BM25,1.0,1.0,1.0,1.0
test_query1835,BM25,1.0,1.0,1.0,1.0
test_query1836,BM25,0.8512360941594274,0.7655934900767002,0.835780413693672,0.6691255538181726
test_query1837,BM25,0.2866919347890071,0.13886244387355454,0.13886244387355454,0.23365080824310533
test_query1838,BM25,1.0,1.0,1.0,1.0
test_query1839,BM25,1.0,1.0,1.0,1.0
test_query1840,Dense,0.7846170207230129,0.9363792118010483,0.8643145546088337,0.8630152897016883
test_query1841,Dense,0.44202197604759985,0.70844095012329,0.557780405761987,0.696162268139923
test_query1842,Hybrid + Rerank,0.30306164500156685,0.44510108735750953,0.31691619230948354,0.45184593602045525
test_query1843,BM25,0.8415908474314976,0.0,0.2863459897524692,0.37185395737611554
test_query1844,BM25,0.800693766409882,0.5645441593704201,0.7967610662472993,0.800693766409882
test_query1845,Dense,0.2781981696179509,0.37183505243062814,0.28323251649726616,0.3562315886146009
test_query1846,Hybrid (RRF),0.7151857987862356,0.7222954974312066,0.727329844310522,0.727329844310522
test_query1847,Hybrid + Rerank,0.7381919257729245,0.8899541168509599,0.8454256604216017,0.914856882358379
test_query1848,Hybrid + Rerank,0.2082936658103318,0.42257499837058643,0.4789015552876929,0.5730379245414764
test_query1849,BM25,1.0,0.5957616317188126,1.0,1.0
test_query1850,BM25,0.914856882358379,0.456899187845258,0.7222954974312066,0.6235744328990731
test_query1851,BM25,0.800693766409882,0.6371523797895856,0.727329844310522,0.6489315753318465
test_query1852,Hybrid (RRF),0.3159817773843634,0.30887207873939243,0.36284762021041433,0.3031595321740454
test_query1853,BM25,1.0,0.727329844310522,1.0,1.0
test_query1854,Dense,0.9305687780632227,1.0,1.0,1.0
test_query1855,Hybrid + Rerank,0.6489315753318465,0.4658230948382866,0.6122496142821665,0.696162268139923
test_query1856,Hybrid + Rerank,0.6090726157997783,0.6216966993238303,0.491526182307598,0.7670273914429264
test_query1857,BM25,0.6325414799409712,0.4690000933206748,0.5352543167750639,0.4690000933206748
test_query1858,BM25,1.0,0.6698623505528798,1.0,1.0
test_query1859,Dense,0.7183627972686238,0.8701249883466593,0.7791714369672127,0.857980942822373
test_query1860,Hybrid (RRF),0.6867151830982591,0.3499667779514209,0.6901935063354876,0.5014276442746162
test_query1861,Hybrid (RRF),0.545155778742082,0.5837154733670049,0.6906478832608419,0.5337225282363589
test_query1862,Hybrid + Rerank,0.2489083270225946,0.48068140169045714,0.4124497136428909,0.6719377023185354
test_query1863,Hybrid + Rerank,0.7819835854675755,0.793584067764911,0.7967610662472993,0.8630152897016883
test_query1864,BM25,1.0,1.0,1.0,1.0
test_query1865,Hybrid (RRF),0.4936790360674166,0.48864468918810133,0.6745711375739728,0.5107164012496701
test_query1866,Dense,0.7695261902392829,1.0,1.0,1.0
test_query1867,BM25,1.0,1.0,1.0,1.0
test_query1868,Dense,0.5716349530699038,0.5747915663739762,0.539987338899539,0.5252098581198152
test_query1869,Hybrid (RRF),0.8553475075669357,0.7655934900767002,0.933745776545611,0.8553475075669357
test_query1870,Dense,0.39375843764607193,1.0,0.9216017310213247,0.6175852859163219
test_query1871,Dense,0.5372903784169164,0.6214011939609386,0.5431008121547419,0.5252098581198152
test_query1872,Dense,0.8701249883466593,0.9266360779006401,0.866947989864271,0.8701249883466593
test_query1873,Hybrid (RRF),0.8643145546088337,0.8701249883466593,1.0,0.6651928536555899
test_query1874,BM25,1.0,1.0,1.0,1.0
test_query1875,BM25,1.0,1.0,1.0,1.0
test_query1876,Hybrid + Rerank,0.7917063341896681,0.857980942822373,0.8553475075669357,0.8643145546088337
test_query1877,Hybrid + Rerank,0.9052116356304493,0.13305201013572898,0.9216017310213247,0.9305687780632227
test_query1878,BM25,0.4480300279758384,0.22009176629808017,0.38363315291837646,0.3714891073940902
test_query1879,Hybrid (RRF),0.9052116356304493,0.21726071285222986,0.9266360779006401,0.6812060741152737
test_query1880,Dense,0.6809047493604335,1.0,1.0,0.8415908474314976
test_query1881,BM25,0.9266360779006401,0.4825387500873843,0.8115558478722846,0.8521705090845474
test_query1882,Hybrid + Rerank,0.5270672065167423,0.5658245193320782,0.5455017237786198,0.7136540102475308
test_query1883,Hybrid + Rerank,0.6399441431116327,0.5993294818993699,0.6235540477207574,0.6461194268314837
test_query1884,Dense,0.7630946912803436,1.0,0.933745776545611,0.5626475208496899
test_query1885,Hybrid + Rerank,0.6293644814585829,0.7721596254947203,0.7183424120903081,0.84860265890399
test_query1886,BM25,1.0,1.0,1.0,1.0
test_query1887,Dense,0.8701249883466593,0.9363792118010483,0.9363792118010483,0.933745776545611
test_query1888,Hybrid + Rerank,0.6364741801035539,0.6371523797895856,0.7183424120903081,0.7948833326720564
test_query1889,Hybrid (RRF),0.8482378089219645,0.9363792118010483,1.0,1.0
test_query1890,Hybrid + Rerank,0.36745852005902885,0.5582604437617528,0.3510684246681534,0.741670249010153
test_query1891,Dense,0.4690000933206748,0.7314470771099789,0.5423640154200349,0.5352543167750639
test_query1892,BM25,0.22009176629808017,0.22009176629808017,0.22009176629808017,0.22009176629808017
test_query1893,BM25,0.6621137423456802,0.3882047626431879,0.47870393709728,0.22466337602289155
test_query1894,Dense,0.8701249883466593,1.0,1.0,1.0
test_query1895,Hybrid + Rerank,0.7791714369672127,0.9216017310213247,0.8521705090845474,0.9266360779006401
test_query1896,Dense,0.7753366239771086,0.8521705090845474,0.835780413693672,0.800693766409882
test_query1897,BM25,0.9305687780632227,0.800693766409882,0.8643145546088337,0.756902106715231
test_query1898,Hybrid (RRF),0.6281649475693719,0.7630946912803436,1.0,0.933745776545611
test_query1899,Dense,0.841492960259019,1.0,0.914856882358379,0.9052116356304493
test_query1900,Hybrid + Rerank,0.8701249883466593,0.38363315291837646,0.7542686714597936,1.0
test_query1901,BM25,1.0,1.0,1.0,1.0
test_query1902,Dense,0.6371523797895856,1.0,1.0,1.0
test_query1903,Hybrid (RRF),0.5587148206871071,0.5541432109622958,0.6578986223737446,0.5111707781750245
test_query1904,Dense,0.9363792118010483,1.0,1.0,1.0
test_query1905,Hybrid (RRF),0.2614432242450501,0.3280622976814645,0.3321737110889728,0.26462022272743835
test_query1906,BM25,0.702728403557943,0.3783033006761697,0.6117748521784964,0.5996943318813953
test_query1907,BM25,0.8701249883466593,0.8701249883466593,0.8701249883466593,0.7222954974312066
test_query1908,Dense,0.9363792118010483,1.0,1.0,0.7695261902392829
test_query1909,Hybrid (RRF),0.7133080652109929,0.8630152897016883,0.9216017310213247,0.6874708847784536
test_query1910,Hybrid (RRF),0.9216017310213247,0.6901935063354876,0.9363792118010483,0.756902106715231
test_query1911,Hybrid + Rerank,0.5548989126424904,0.5861163849908828,0.5599332595218056,0.6136525857537393
test_query1912,BM25,0.9305687780632227,0.7353797772725617,0.9266360779006401,0.6627919420317119
test_query1913,Hybrid (RRF),0.866947989864271,0.8630152897016883,0.9363792118010483,0.8521705090845474
test_query1914,Dense,0.38113435412202,0.5142842514302275,0.388244052766991,0.40853591842579556
test_query1915,Dense,0.32149616226344435,0.36885567213865283,0.29025978496956456,0.33087444618182743
test_query1916,Hybrid (RRF),0.9363792118010483,0.933745776545611,1.0,0.9052116356304493
test_query1917,Dense,0.6371523797895856,0.8643145546088337,0.8553475075669357,0.6809047493604335
test_query1918,Dense,0.7162874455029682,1.0,0.933745776545611,0.914856882358379
test_query1919,Dense,0.6816808362189438,1.0,0.8200685179888283,0.933745776545611
